video,filename,year,decade,real_gender,json_path,valid_img_name,countries,performance,full_name,raised_height,foot_height_diff,dist_highest_wrist_ank,arm_symmetry,split_angle,raised_knee_angle,support_knee_angle,support_leg_plumb,torso_tilt,arabesque_angle,pelvic_anterior_tilt,lumbar_arch,pelvic_tilt_angle,thoracic_neck_angle,l_elbow_angle,r_elbow_angle,highest_arm_vertical_angle,max_arm_forward,back_extension,support_torso_angle,shoulder_hip_torsion
edition15_sequence_6.mp4,edition15/edition15_sequence_6.mp4,1987,1980,F,results/edition15/frames/skeletons/edition15_sequence_6.mp4_peak_7_data.json,edition15_sequence_6.mp4_peak_7_frame_1936_score_0.92.jpg,Switzerland,Tcha?kovski Pas de Deux,Borrer Cosima,0.5209653800742833,1.862262528211034,1.9920948369528408,0.6456791943687207,115.44102175514143,166.06062134615252,169.00694529524642,8.758756346020993,23.25985807025468,88.07283520695084,17.9028557758279,36.76598284559099,19.71489264860684,96.84033879101688,136.7262376307246,106.5483872944912,26.748968367043048,0.0444172609505357,1.1016179462826974,148.39271926550606,34.24831185832021
edition15_sequence_6.mp4,edition15/edition15_sequence_6.mp4,1987,1980,F,results/edition15/frames/skeletons/edition15_sequence_6.mp4_peak_8_data.json,edition15_sequence_6.mp4_peak_8_frame_1985_score_0.82.jpg,Switzerland,Tcha?kovski Pas de Deux,Borrer Cosima,0.1109453916160334,1.4342187518380114,1.87192543342128,0.8568933193828076,98.205945675492,163.0451192253583,159.91772613288717,13.14225403993366,23.003546993044875,94.7582562715526,20.763048163657214,24.746096288526243,11.83550354867153,91.3200632811674,165.5801580249274,140.4361699191938,16.66804738108337,-0.0944969055818377,1.0747730129845805,164.27316594301698,44.09917218394555
edition15_sequence_6.mp4,edition15/edition15_sequence_6.mp4,1987,1980,F,results/edition15/frames/skeletons/edition15_sequence_6.mp4_peak_10_data.json,edition15_sequence_6.mp4_peak_10_frame_2652_score_0.61.jpg,Switzerland,Tcha?kovski Pas de Deux,Borrer Cosima,-0.2148707710066796,1.1158410310535185,2.1218617803368343,0.7478141711848763,73.83130297074956,144.5605519477134,167.44185371846078,9.970117272187847,22.10111732488292,115.07539953695624,21.89922246889264,23.929469441567058,13.951213726987168,87.52075413655085,173.19903324025384,129.93293859532017,18.93584779491955,-0.0135906450819004,0.9045551756632574,166.6773077360624,33.78539450611144
edition15_sequence_7.mp4,edition15/edition15_sequence_7.mp4,1987,1980,F,results/edition15/frames/skeletons/edition15_sequence_7.mp4_peak_6_data.json,edition15_sequence_7.mp4_peak_6_frame_1551_score_0.96.jpg,Japan,Le Corsaire,Iyoku Takako,0.1988780102638409,1.5836227759237846,1.513054724114825,0.5826505381840786,104.08238859349892,167.00568927670625,162.76130203613704,6.3292821837016495,13.281716702350948,90.98322513535662,17.79728994639214,2.929846471155809,17.86499832281622,80.4700971219613,136.1289835342584,166.74478055484678,5.250176045389082,0.4203662533871869,0.5827016853110377,160.40870819390852,155.17191008482897
edition15_sequence_7.mp4,edition15/edition15_sequence_7.mp4,1987,1980,F,results/edition15/frames/skeletons/edition15_sequence_7.mp4_peak_7_data.json,edition15_sequence_7.mp4_peak_7_frame_1660_score_0.79.jpg,Japan,Le Corsaire,Iyoku Takako,0.2295819829024103,1.482873478456826,2.24467124647149,0.4414543923200493,94.55134587175203,153.06135013194603,169.972334672195,5.346052265735844,8.703747264412927,88.10438768600469,13.78347829182242,31.68372878360764,19.951745766235213,80.1377229975253,145.20408775301223,116.5945751432518,35.681595595895296,0.1181366818592052,0.7832869170752554,169.7982986317961,21.416027149765178
edition16_sequence_0.mp4,edition16/edition16_sequence_0.mp4,1988,1980,F,results/edition16/frames/skeletons/edition16_sequence_0.mp4_peak_1_data.json,edition16_sequence_0.mp4_peak_1_frame_430_score_0.95.jpg,France,Le Corsaire,Cabi¨¦ Marie-Soizic,0.5101944892477315,1.880076653871007,2.0181884217161845,0.522515949856579,104.2813887229984,165.4271103851675,161.85824806862126,6.014850250293986,15.873069539107512,84.9247719933831,22.540622948107416,30.872025288789644,25.50819228684271,68.65009419275438,160.47994598167872,128.29254849971753,25.58936055858217,0.1063181290711987,1.145463485324361,167.65277323070555,32.57895203736181
edition16_sequence_10.mp4,edition16/edition16_sequence_10.mp4,1988,1980,F,results/edition16/frames/skeletons/edition16_sequence_10.mp4_peak_6_data.json,edition16_sequence_10.mp4_peak_6_frame_2137_score_0.91.jpg,Japan,Le Corsaire,Watanabe Misaki,0.3818839173814641,1.6574346306847436,2.018563495025206,0.4757543611601199,98.93904514349276,165.4230005110077,159.21090702672225,7.276522906847426,25.474675976594423,99.9088783562091,26.450196968610104,21.53427190314422,24.696586753397103,99.80863125264976,35.49833404769424,126.3949539967437,21.564747223627165,0.1034601943109859,1.023028411208796,161.15049055831378,27.935266595838613
edition16_sequence_11.mp4,edition16/edition16_sequence_11.mp4,1988,1980,F,results/edition16/frames/skeletons/edition16_sequence_11.mp4_peak_8_data.json,edition16_sequence_11.mp4_peak_8_frame_789_score_0.94.jpg,USA,Sleeping Beauty - Act III,Schofield Tiekka,0.3169850520585675,1.5688311932661876,2.2946119352654386,0.2396490762948905,108.19957097666918,164.963680980172,169.06910660260792,10.604012052806366,27.643872073527213,105.4643083159689,28.131496796837663,19.52641787009576,23.33879528560597,104.50551606792445,131.93524286068822,107.43615412562092,49.683759913248615,0.2761540204372874,0.939482146508412,145.16969223170184,15.471405689877136
edition16_sequence_12.mp4,edition16/edition16_sequence_12.mp4,1988,1980,F,results/edition16/frames/skeletons/edition16_sequence_12.mp4_peak_2_data.json,edition16_sequence_12.mp4_peak_2_frame_1503_score_0.83.jpg,Spain,Le Corsaire,Romero Muriel,0.2105202517719855,1.4648740628870436,2.0230059950446164,0.6803647053073474,91.32493831483332,155.02456337245343,165.3885393191241,10.628037013843349,18.65663636166281,100.47804047648044,21.842267971217726,14.835515448641443,34.62385338511776,82.55875464099684,153.3617566253896,141.4413142701128,17.796911188944623,-0.1531487314341279,1.067028081211066,157.03099846866766,19.787745111724576
edition16_sequence_14.mp4,edition16/edition16_sequence_14.mp4,1988,1980,M,results/edition16/frames/skeletons/edition16_sequence_14.mp4_peak_4_data.json,edition16_sequence_14.mp4_peak_4_frame_922_score_0.71.jpg,Morocco/Belgium,Le Corsaire,Zinoun Ja?s,-0.0916050610012061,1.3295086976649917,2.3685649425668283,0.782010735044867,78.1318714910384,163.58710784099762,163.17385469377894,9.474679405875664,21.59500991925532,117.9455296526052,19.77575870907148,19.36736025412344,19.37265571711884,84.2250578343787,3.5004566165844544,155.0656003156712,7.329927007055407,0.0969546013952949,1.2862492322712809,163.77483339115986,44.800524940705095
edition16_sequence_15.mp4,edition16/edition16_sequence_15.mp4,1988,1980,M,results/edition16/frames/skeletons/edition16_sequence_15.mp4_peak_1_data.json,edition16_sequence_15.mp4_peak_1_frame_255_score_0.75.jpg,Italy,Swan Lake - Act III,Calvetti Antonio,0.0133657462183075,1.0978827548610584,1.4779513464386047,0.0177720720479149,102.60548407822088,163.2973882238467,162.45045613304978,14.415219082982595,17.308622922763956,104.48105627431715,15.866692619847772,4.40365586702811,13.260578781070471,61.25775498301099,105.2591509217777,93.71293214237566,98.9348533152864,-0.077377606220265,1.1482053012602755,152.34773428367808,59.86805731140495
edition16_sequence_15.mp4,edition16/edition16_sequence_15.mp4,1988,1980,M,results/edition16/frames/skeletons/edition16_sequence_15.mp4_peak_2_data.json,edition16_sequence_15.mp4_peak_2_frame_351_score_0.66.jpg,Italy,Swan Lake - Act III,Calvetti Antonio,-0.1508246615576164,1.004307072182642,2.1060765224022653,0.7148104841615784,82.75429807263487,159.89523137961996,160.75129858880862,18.633618648898544,17.828938639646726,117.979179388146,16.061747297572968,18.66922648300285,18.280395505838825,81.20945936312596,37.94351373335852,139.61641294055087,10.815233803732053,0.0343860706806711,1.1073096961811342,154.4212524112913,24.93960042515137
edition16_sequence_16.mp4,edition16/edition16_sequence_16.mp4,1988,1980,M,results/edition16/frames/skeletons/edition16_sequence_16.mp4_peak_0_data.json,edition16_sequence_16.mp4_peak_0_frame_333_score_1.00.jpg,China,Sleeping Beauty - Act III,Wang Jian,0.2936168591580089,1.487819648494141,2.092544186746651,0.4275702425901897,104.09218980883291,158.91372710938668,167.55352706897114,2.8827080634340243,12.783445027822092,89.32655477446272,16.65581629066169,2.834462698147381,16.9840037084756,97.46801876443732,156.34732306582865,145.18243785902638,46.75202932300126,0.3379583107596463,1.0512151008657689,166.4131332610721,45.22699667096098
edition16_sequence_16.mp4,edition16/edition16_sequence_16.mp4,1988,1980,M,results/edition16/frames/skeletons/edition16_sequence_16.mp4_peak_2_data.json,edition16_sequence_16.mp4_peak_2_frame_456_score_0.92.jpg,China,Sleeping Beauty - Act III,Wang Jian,0.165044111947153,1.4073164922100851,2.2823699946743505,0.1360250968633262,88.61396319330397,153.85900869131308,169.45447494469326,8.186155512387181,17.109015826948475,100.16266190169657,16.203894112452478,5.913729489192992,17.892067132989997,99.50041811834328,139.0774695838623,133.77770987220572,69.08067299929732,0.3625524543505464,0.800449268928206,170.9183140756948,27.49667753826785
edition16_sequence_16.mp4,edition16/edition16_sequence_16.mp4,1988,1980,M,results/edition16/frames/skeletons/edition16_sequence_16.mp4_peak_4_data.json,edition16_sequence_16.mp4_peak_4_frame_573_score_0.96.jpg,China,Sleeping Beauty - Act III,Wang Jian,0.2359123861538716,1.4308025710439778,2.203348889089017,0.3147332344160131,100.76882502417418,149.56625931934695,171.72538256842685,5.272572241679483,16.594371319265,94.23829831428112,17.05084075568163,3.756074805144091,23.633234382861872,88.8380447106484,176.8587642264861,178.86633417524382,62.1202418343882,0.4555988783837142,1.0184292795766914,163.99730651521276,57.602748090424015
edition16_sequence_2.mp4,edition16/edition16_sequence_2.mp4,1988,1980,F,results/edition16/frames/skeletons/edition16_sequence_2.mp4_peak_3_data.json,edition16_sequence_2.mp4_peak_3_frame_716_score_0.91.jpg,New Zealand,Le Corsaire,Cullum Lisa-Maree,0.2171825565614235,1.7135031158869136,2.1080669414194992,0.5352855226225061,95.09412752066312,140.2721809486422,162.32538821123038,3.552970603577325,12.54801607397055,93.20444996846524,13.77510692367854,11.724785549870406,19.334871059699523,96.78243665951756,52.30822736021549,132.66395511205175,34.60384117181665,0.2287710320672341,0.9211860055060366,170.25976960560925,61.98569277194984
edition16_sequence_2.mp4,edition16/edition16_sequence_2.mp4,1988,1980,F,results/edition16/frames/skeletons/edition16_sequence_2.mp4_peak_6_data.json,edition16_sequence_2.mp4_peak_6_frame_879_score_0.78.jpg,New Zealand,Le Corsaire,Cullum Lisa-Maree,0.1246332972997828,1.4477599640355294,1.9261205552961849,0.822775369933546,104.91159673475086,164.3321341687394,173.82441768602618,11.487751189130988,9.676033157317397,92.90378767916374,13.176743175734927,10.686512702573362,2.4096738741675243,85.5726492430676,108.22253080019748,161.4765807405305,29.94739176566886,0.3161631220220045,0.7758475075405737,159.87518751622002,69.90632948597093
edition16_sequence_2.mp4,edition16/edition16_sequence_2.mp4,1988,1980,F,results/edition16/frames/skeletons/edition16_sequence_2.mp4_peak_8_data.json,edition16_sequence_2.mp4_peak_8_frame_1005_score_0.96.jpg,New Zealand,Le Corsaire,Cullum Lisa-Maree,0.216732557596728,1.6270832722855857,2.183910933543623,0.4141182053648129,92.0682529768908,151.6322300077352,157.7924716979119,6.368088984480951,12.278025302808878,93.822392169717,14.020855455617609,11.787992291459956,21.6477404263542,98.9808046148941,121.50847771606558,142.99258465594397,30.588501567788043,0.4553126294622678,1.0133583956330012,169.23574852320326,73.7814318920779
edition16_sequence_2.mp4,edition16/edition16_sequence_2.mp4,1988,1980,F,results/edition16/frames/skeletons/edition16_sequence_2.mp4_peak_19_data.json,edition16_sequence_2.mp4_peak_19_frame_2845_score_0.80.jpg,New Zealand,Le Corsaire,Cullum Lisa-Maree,0.1594166029468764,1.5279510746830345,2.002136124718945,0.4493880128207549,94.62600865652482,115.1012700322867,159.43007821969545,4.254274866324375,13.280633178481146,91.0009004552626,14.213998266686236,7.130519481914793,19.39480491349589,57.05662279162096,56.23651882921615,147.41432049156276,53.74882482743648,0.3028412859606438,0.6666056308464096,170.92964424883522,43.330551586278695
edition16_sequence_4.mp4,edition16/edition16_sequence_4.mp4,1988,1980,F,results/edition16/frames/skeletons/edition16_sequence_4.mp4_peak_1_data.json,edition16_sequence_4.mp4_peak_1_frame_353_score_1.00.jpg,Japan,Le Corsaire,Nakamura Megumi,0.3055404690976289,1.5866763287550312,0.8703202013846946,0.0278182921221107,105.31780920778267,164.29181412661225,157.82677166324223,4.757240100708319,15.591617793767304,82.97950948412945,17.627227966267856,11.29759831959364,10.845085536626874,62.77962084384049,166.49531755599915,18.406687828362013,83.47198980222714,0.4138996962690408,0.8312688119819873,166.59858593794098,18.379243468561185
edition16_sequence_4.mp4,edition16/edition16_sequence_4.mp4,1988,1980,F,results/edition16/frames/skeletons/edition16_sequence_4.mp4_peak_8_data.json,edition16_sequence_4.mp4_peak_8_frame_2025_score_0.92.jpg,Japan,Le Corsaire,Nakamura Megumi,0.2024282639923076,1.5641958651934185,2.30777522570102,0.636733629960388,95.53698741351576,154.94451327379602,159.80340552214813,0.6906202346696423,18.10141128557417,101.59454413298194,17.860540697788547,13.33477274923816,21.44877648684283,95.03188510496264,33.6682855004699,144.09264679342365,32.30224910195393,0.2571806393496839,1.0983001883183676,162.58911034904332,39.85853123270848
edition16_sequence_6.mp4,edition16/edition16_sequence_6.mp4,1988,1980,F,results/edition16/frames/skeletons/edition16_sequence_6.mp4_peak_0_data.json,edition16_sequence_6.mp4_peak_0_frame_341_score_1.00.jpg,Netherlands,Le Corsaire,Simons Marieke,0.4578632073783656,1.693917065682285,2.1876004270088063,0.094889673418312,121.40707918103048,167.30407908183082,165.6362958781794,13.732428529485064,17.6511759184772,84.2947076573462,19.281244980888943,7.480407061316257,20.78678505429736,86.33018453288899,138.79150935961667,111.25479091436756,58.47693701520018,0.2967340459469415,0.8361951865915104,154.2735871725723,29.537257042179696
edition16_sequence_6.mp4,edition16/edition16_sequence_6.mp4,1988,1980,F,results/edition16/frames/skeletons/edition16_sequence_6.mp4_peak_5_data.json,edition16_sequence_6.mp4_peak_5_frame_1490_score_0.95.jpg,Netherlands,Le Corsaire,Simons Marieke,0.1974882037624405,1.3904819282398082,2.355688412251326,0.3273211850125832,94.5383570375807,163.87315355228046,167.2214541129374,8.764012119922466,13.851659145397544,94.36685606688243,13.73161682756679,6.219428195511059,17.693064021472704,80.11332490295327,154.36156788987284,125.8779041195352,65.47237966784506,0.4223553111521116,0.9449395307676018,171.08877971934007,29.280005007017383
edition16_sequence_8.mp4,edition16/edition16_sequence_8.mp4,1988,1980,F,results/edition16/frames/skeletons/edition16_sequence_8.mp4_peak_9_data.json,edition16_sequence_8.mp4_peak_9_frame_1791_score_0.82.jpg,German Democratic Republic,Le Corsaire,Siepert Nicole,0.0790855760692809,1.3115523115738672,2.0998350758497595,0.8028005952066886,82.87230781337183,149.04043480481872,167.56552781450787,10.290492999831566,15.382320309589224,100.42673267892732,19.37225215844413,29.140168827926008,21.974262003540566,89.29149791862731,151.132413316154,135.5817668833903,24.16324665031035,0.0785879515100552,1.0678586422497216,174.88510820185985,26.303112971111634
edition16_sequence_9.mp4,edition16/edition16_sequence_9.mp4,1988,1980,F,results/edition16/frames/skeletons/edition16_sequence_9.mp4_peak_2_data.json,edition16_sequence_9.mp4_peak_2_frame_585_score_0.99.jpg,China,Sleeping Beauty - Act III,Li Yan,0.3761496526740644,1.6329563933256943,1.82070461301328,0.1008092448919897,113.76159050647696,147.8858426412387,171.1366593291057,4.258350171908141,19.84138410580477,88.41658884229703,24.107583958197413,12.230632601045944,25.11537658742655,63.12354403033672,148.99939034850638,137.37143753005074,40.84245184843415,0.2245901650669944,0.7266875485555733,157.68503371055712,51.0469719823293
edition18_sequence_0.mp4,edition18/edition18_sequence_0.mp4,1990,1990,F,results/edition18/frames/skeletons/edition18_sequence_0.mp4_peak_3_data.json,edition18_sequence_0.mp4_peak_3_frame_1153_score_0.80.jpg,Czechoslovakia,Sleeping Beauty,Zamazalova Eva,0.0921755921090356,1.4297356612986831,1.976942101469391,0.8365397624182975,87.33326398013372,163.70003457018245,167.18143177212087,5.541534591595403,19.528538767253323,100.94287286068442,19.21719527131522,34.64757609138278,18.32892224023403,83.37615673035886,64.14255878594133,126.403091955834,16.403214682372717,0.0218826057078867,1.2042714630148017,165.91540544182195,31.59597499195965
edition18_sequence_0.mp4,edition18/edition18_sequence_0.mp4,1990,1990,F,results/edition18/frames/skeletons/edition18_sequence_0.mp4_peak_18_data.json,edition18_sequence_0.mp4_peak_18_frame_2536_score_0.82.jpg,Czechoslovakia,Sleeping Beauty,Zamazalova Eva,0.0657293663159688,1.3845571771424,2.02050911498685,0.7638986043235837,94.07852608672351,165.9419425714152,165.46456064226933,6.109704316980786,22.86888341684139,108.40788628108383,22.611927112119474,24.863156359599653,11.014519551016106,88.91875105552988,48.70793061131286,130.55037363053455,17.728901969520326,0.1423097955074259,1.1580387001342691,156.81137693458783,28.043305814397904
edition18_sequence_0.mp4,edition18/edition18_sequence_0.mp4,1990,1990,F,results/edition18/frames/skeletons/edition18_sequence_0.mp4_peak_24_data.json,edition18_sequence_0.mp4_peak_24_frame_3348_score_0.81.jpg,Czechoslovakia,Sleeping Beauty,Zamazalova Eva,0.3000343470041126,1.613840770254979,1.6545404816520686,0.8599279737162954,104.08921081247148,92.40911584471084,158.9300712628233,14.699463246292533,16.804904741531683,73.88386545172214,19.67006244234616,29.395143000585968,18.543246434293632,85.79035288992984,162.41735434456535,143.1381516186818,22.528484538332805,0.1185434750033769,0.5323083433582352,176.0672181647717,41.02191657492178
edition18_sequence_1.mp4,edition18/edition18_sequence_1.mp4,1990,1990,F,results/edition18/frames/skeletons/edition18_sequence_1.mp4_peak_1_data.json,edition18_sequence_1.mp4_peak_1_frame_301_score_0.93.jpg,Japan,Le Corsaire,Arai Yuko,0.334174674484344,1.570161918265339,1.7716398732868106,0.5671496492628135,106.80063695156866,152.6693295658487,168.27844460431038,0.6930164602472131,11.97898019454944,84.88907424461077,17.807156494393418,16.20422481825302,22.215465028083784,70.29010898499952,164.63840621379694,127.21693746444647,29.005637143375463,0.0550014285779199,0.834891342257286,167.41209319786287,42.47942264903344
edition18_sequence_1.mp4,edition18/edition18_sequence_1.mp4,1990,1990,F,results/edition18/frames/skeletons/edition18_sequence_1.mp4_peak_3_data.json,edition18_sequence_1.mp4_peak_3_frame_528_score_0.94.jpg,Japan,Le Corsaire,Arai Yuko,0.2931926942081161,1.5325570285707677,2.2225996301180286,0.6682593300245568,101.7624527192039,148.92709371558857,164.5962145370871,5.65370489653268,10.697341612204092,87.01782019648354,15.079671304657907,29.29594496611944,16.716437961407703,84.50043292769509,142.1904358157552,125.61149649309718,43.59738379273613,0.0884203295000177,0.7311266707879333,167.12982898903783,20.79195068599236
edition18_sequence_1.mp4,edition18/edition18_sequence_1.mp4,1990,1990,F,results/edition18/frames/skeletons/edition18_sequence_1.mp4_peak_6_data.json,edition18_sequence_1.mp4_peak_6_frame_1555_score_0.92.jpg,Japan,Le Corsaire,Arai Yuko,0.3259508571881443,1.5359711408944072,1.930505604751622,0.4942477186023761,103.44308319679088,166.69679165680787,164.53344345763975,0.671957462377085,20.187763331007453,96.36025408905512,25.718166265873467,28.467052027935203,22.53837414579568,91.09468050010815,73.39474350513709,130.78379148390974,23.70509044579839,0.0839270955156905,1.0602998766179044,159.90306340455342,38.63473250325397
edition18_sequence_10.mp4,edition18/edition18_sequence_10.mp4,1990,1990,F,results/edition18/frames/skeletons/edition18_sequence_10.mp4_peak_0_data.json,edition18_sequence_10.mp4_peak_0_frame_146_score_0.56.jpg,Hungary,Coppelia,Popova Aleszja,0.5221736209389766,1.6610843484854407,1.0915264642490303,0.5579989491667179,141.91335664239344,121.17180540994543,160.18031109784133,17.364534532929795,4.401192819258884,57.11497295071919,6.640976945193645,4.726926696034062,3.643283308002904,90.12528545440074,142.10438496638716,161.9539247268923,18.80864291819217,0.6163944031030607,-0.2216171670953472,159.80845794438068,61.03753445331619
edition18_sequence_15.mp4,edition18/edition18_sequence_15.mp4,1990,1990,M,results/edition18/frames/skeletons/edition18_sequence_15.mp4_peak_3_data.json,edition18_sequence_15.mp4_peak_3_frame_1096_score_0.83.jpg,Netherlands,Swan Lake - Act III,De Leeuw Boris,0.0150215308769595,1.3735904958234175,1.708842065152944,0.767757355432923,86.06009714011772,145.66458760264044,172.3432081032476,1.5364673042264838,12.58299589995737,104.57508612991752,18.43279459449617,5.561017976673543,18.85147035315057,69.20912030940833,147.0511795605233,159.51227467673272,15.552621206673964,0.6305363365823785,0.968189145821732,168.93253886717534,52.00765051846167
edition18_sequence_15.mp4,edition18/edition18_sequence_15.mp4,1990,1990,M,results/edition18/frames/skeletons/edition18_sequence_15.mp4_peak_5_data.json,edition18_sequence_15.mp4_peak_5_frame_1319_score_0.80.jpg,Netherlands,Swan Lake - Act III,De Leeuw Boris,0.0934741528280694,1.522208777099001,2.213944289865181,0.3411680372682669,83.64104372239058,140.45727958553223,170.6831784758222,7.832762159256421,23.2697421440822,112.18648977724484,26.37096011724653,6.528007411048371,27.589494600514843,68.77352036280175,156.7640226722348,168.29621211005474,68.47122371171352,0.5366438923407019,0.8824296761597562,164.07595966522538,68.89836710072879
edition18_sequence_15.mp4,edition18/edition18_sequence_15.mp4,1990,1990,M,results/edition18/frames/skeletons/edition18_sequence_15.mp4_peak_8_data.json,edition18_sequence_15.mp4_peak_8_frame_1524_score_0.85.jpg,Netherlands,Swan Lake - Act III,De Leeuw Boris,0.0867858547844348,1.458164300545222,2.406640533931057,0.3412397332077644,87.32382767587607,157.77306705668963,173.16460213039403,5.660383728431408,24.07556685882575,111.0277976727675,24.07140550439334,3.5232353321797443,26.11214389673496,81.80776230732137,113.89533158262834,152.91380413994594,72.1905170015887,0.5652413600769958,1.1377183555199486,160.55628408488406,67.04598633740957
edition18_sequence_3.mp4,edition18/edition18_sequence_3.mp4,1990,1990,F,results/edition18/frames/skeletons/edition18_sequence_3.mp4_peak_8_data.json,edition18_sequence_3.mp4_peak_8_frame_1172_score_1.00.jpg,USA,Sleeping Beauty,Walz Stephanie,0.4941125905898887,1.7632249230514336,1.745223650361699,0.5886034899048904,112.1167462736893,161.36066890569182,171.46368643862084,4.114065692686975,16.018505874803022,78.88343796552907,16.217058578353207,6.895396166037193,19.53626263413041,73.83803754063825,169.1227805907685,141.13964459699346,28.592030559948903,0.2063218507079549,0.8867316319389272,168.05982967520606,71.91859083312549
edition18_sequence_4.mp4,edition18/edition18_sequence_4.mp4,1990,1990,F,results/edition18/frames/skeletons/edition18_sequence_4.mp4_peak_4_data.json,edition18_sequence_4.mp4_peak_4_frame_1683_score_0.87.jpg,Australia,Le Corsaire,Ross Jacinta,0.0866686465241591,1.3771068159422657,2.2606315348940647,0.8488885369468587,85.54873250756664,165.4409067621288,171.3270296069116,6.691879074853334,12.542416084165914,91.79328755950816,11.941681990342236,22.546989428511047,12.121385370070922,88.76811139401796,142.09149327826773,134.5522270400886,30.564667047988305,0.0834764877277691,0.912963430304106,165.95817342325108,21.549562234287084
edition18_sequence_7.mp4,edition18/edition18_sequence_7.mp4,1990,1990,F,results/edition18/frames/skeletons/edition18_sequence_7.mp4_peak_0_data.json,edition18_sequence_7.mp4_peak_0_frame_1133_score_0.89.jpg,United Kingdom,Sleeping Beauty,Thomas Clair,0.1136992995081569,1.3961146507101918,2.0235157430561626,0.5015455033152288,89.06876168332225,140.5559778027658,176.19088443358189,5.960088010044894,11.869670354896677,92.22503239633404,10.39694611590449,8.48064477353249,16.206548156513843,66.13934819640203,168.35939076308247,151.05561790268368,46.25325329551335,0.3722987159032205,0.935864770259605,173.29807872384288,68.84707355806576
edition18_sequence_7.mp4,edition18/edition18_sequence_7.mp4,1990,1990,F,results/edition18/frames/skeletons/edition18_sequence_7.mp4_peak_1_data.json,edition18_sequence_7.mp4_peak_1_frame_1190_score_0.92.jpg,United Kingdom,Sleeping Beauty,Thomas Clair,0.1356816735980608,1.429476189083832,2.075155528173577,0.5559937245128704,89.27349861424157,150.816749836725,173.2018868758533,5.445535704829854,12.96297841283125,96.8661637336166,14.533548615330254,6.44711295202266,20.52269119442607,69.13255328243524,164.5423389036238,154.65619548610613,36.97598344024586,0.3270939768923678,0.9798646994673512,172.4353503329469,73.55432005701276
edition18_sequence_8.mp4,edition18/edition18_sequence_8.mp4,1990,1990,F,results/edition18/frames/skeletons/edition18_sequence_8.mp4_peak_3_data.json,edition18_sequence_8.mp4_peak_3_frame_882_score_0.90.jpg,France,Le Corsaire,Corni¨¨re Ludivine,0.4280534972503491,1.7179447456201098,2.079660406336913,0.8199076073436314,105.32547865443507,151.12687111369897,163.5021366607489,4.747988856312627,21.03029405497802,90.21739083187884,25.531344262910267,25.467804864755724,23.109816783826894,95.26714828934006,143.75280586359096,110.08140707267988,20.99764750130508,-0.0440779968249137,0.9030618110727444,156.76609278182414,1.1930150761702594
edition18_sequence_8.mp4,edition18/edition18_sequence_8.mp4,1990,1990,F,results/edition18/frames/skeletons/edition18_sequence_8.mp4_peak_4_data.json,edition18_sequence_8.mp4_peak_4_frame_1965_score_0.90.jpg,France,Le Corsaire,Corni¨¨re Ludivine,0.5147281326067427,1.7839326815237055,1.6805855216219936,0.6885374352319064,107.34888847313154,166.1516780244224,163.01671698764625,5.162736447300172,15.26513222870298,82.45121940544259,17.29217696565837,33.6719243972971,20.92978684551317,81.40766985315715,143.13721843344254,122.07090796929836,19.667852363580355,-0.0375044672041478,1.0957480843965566,169.81380749936469,25.4679469733257
edition18_sequence_8.mp4,edition18/edition18_sequence_8.mp4,1990,1990,F,results/edition18/frames/skeletons/edition18_sequence_8.mp4_peak_6_data.json,edition18_sequence_8.mp4_peak_6_frame_2077_score_0.91.jpg,France,Le Corsaire,Corni¨¨re Ludivine,0.4738354169452297,1.759737674979443,1.9626672769668776,0.9169153515933828,108.51943321220452,174.40075681333502,162.1966066039585,12.890432707074083,21.19429574920284,88.5235277129624,27.62223711793729,19.71976042118066,26.71702602971771,90.6351604183083,86.32599654247656,151.4285942003548,23.4552331301556,0.0103083793439889,1.2451693105086623,148.0457549918555,31.494051597929257
edition19_sequence_13.mp4,edition19/edition19_sequence_13.mp4,1991,1990,F,results/edition19/frames/skeletons/edition19_sequence_13.mp4_peak_1_data.json,edition19_sequence_13.mp4_peak_1_frame_681_score_0.93.jpg,Japan,Le Corsaire,Sato Miyuki,0.5333213139419984,1.7827171425359327,2.1399293170266613,0.5636203392382333,117.08442577272297,166.1273408169191,158.0237159380021,6.824508015485275,12.960314558293456,78.70074597506513,14.743345234028522,29.078675290382726,17.666376326269507,94.23349086861906,145.52270142169115,119.83189365044667,43.00128892715213,0.0498807336280146,0.8623406113347625,160.66251771193302,14.98440193675746
edition19_sequence_13.mp4,edition19/edition19_sequence_13.mp4,1991,1990,F,results/edition19/frames/skeletons/edition19_sequence_13.mp4_peak_12_data.json,edition19_sequence_13.mp4_peak_12_frame_2304_score_0.94.jpg,Japan,Le Corsaire,Sato Miyuki,0.5514221722422792,1.5667717620699604,1.769766995990677,0.4256552915625408,117.02875838290493,144.36427872035023,173.53965047354802,8.646501322210653,15.321699295269584,72.05937276944998,19.071416577072256,15.16527681986102,19.08210453599957,43.26279353006328,60.535983945991205,175.85562790872157,27.38665530261481,0.1292103337590615,0.5991995407945332,170.83133305861946,36.51728371548503
